Time,Cutting_Produced,Cutting_Resource,Folding_Produced,Folding_Resource,Bonding_Produced,Bonding_Resource,Labeling_Produced,Labeling_Resource,Kanban_Cutting,Kanban_Folding,Kanban_Bonding,Kanban_Labeling
475.82507586479187,0,21,0,72,0,73,63,35,1,1,1,1
476.9591474533081,0,21,0,72,0,73,63,35,1,1,1,1
478.1073377132416,0,21,0,72,0,73,63,35,1,1,1,1
479.2593107223511,0,21,0,72,0,73,63,35,1,1,1,1
480.41525506973267,0,21,0,72,0,73,63,35,1,1,1,1
481.56524085998535,0,21,0,72,0,73,64,34,1,1,1,1
482.690988779068,0,21,0,72,0,73,64,34,1,1,1,1
483.81541633605957,0,21,0,72,0,73,64,34,1,1,1,1
484.9552536010742,0,21,0,72,0,73,64,34,1,1,1,1
486.0953917503357,0,21,0,72,0,73,64,34,1,1,1,1
487.23585081100464,0,21,0,72,0,73,64,34,1,1,1,1
488.37541222572327,0,21,0,72,0,73,64,34,1,1,1,1
489.5110833644867,0,21,0,72,0,73,64,34,1,1,1,1
490.6649742126465,0,21,0,72,0,73,65,33,1,1,1,1
491.8051857948303,0,21,0,71,0,74,65,33,1,1,1,1
492.91541624069214,0,21,0,71,0,74,65,33,1,1,1,1
494.06048703193665,0,21,0,71,0,74,65,33,1,1,1,1
495.1850025653839,0,21,0,71,0,74,65,33,1,1,1,1
496.31718707084656,0,21,0,71,0,74,65,33,1,1,1,1
497.4652760028839,0,21,0,71,0,73,65,34,1,1,1,1
498.68059372901917,0,21,0,71,0,73,66,33,1,1,1,1
499.8050401210785,0,21,0,71,0,73,66,33,1,1,1,1
500.94549798965454,0,21,0,71,0,73,66,33,1,1,1,1
502.07124042510986,0,21,0,71,0,73,66,33,1,1,1,1
503.2013611793518,0,21,0,71,0,73,66,33,1,1,1,1
504.3302068710327,0,21,0,71,0,73,66,33,1,1,1,1
505.4706165790558,0,21,0,71,0,73,67,32,1,1,1,1
506.60327100753784,0,21,0,71,0,73,67,32,1,1,1,1
507.74038577079773,0,21,0,71,0,73,67,32,1,1,1,1
508.8661918640137,0,21,0,71,0,73,67,32,1,1,1,1
509.990026473999,0,21,0,71,0,73,67,32,1,1,1,1
511.1251244544983,0,21,0,71,0,73,67,32,1,1,1,1
512.2561082839966,0,21,0,71,0,73,67,32,1,1,1,1
513.3951451778412,0,21,0,71,0,73,68,31,1,1,1,1
514.5193860530853,0,21,0,71,0,73,68,31,1,1,1,1
515.6451804637909,0,21,0,71,0,73,68,31,1,1,1,1
516.7750144004822,0,21,0,71,0,73,68,31,1,1,1,1
517.9154241085052,0,21,0,71,0,72,68,32,1,1,1,1
519.0442235469818,0,21,0,71,0,72,68,32,1,1,1,1
520.1851279735565,0,21,0,71,0,72,68,32,1,1,1,1
521.3331634998322,0,21,0,71,0,72,69,31,1,1,1,1
522.4611330032349,0,21,0,71,0,72,69,31,1,1,1,1
523.6051976680756,0,21,0,71,0,72,69,31,1,1,1,1
524.7448673248291,0,21,0,71,0,72,69,31,1,1,1,1
525.8952069282532,0,21,0,71,0,72,69,31,1,1,1,1
527.031849861145,0,21,0,71,0,72,69,31,1,1,1,1
528.1652367115021,0,21,0,71,0,72,69,31,1,1,1,1
529.3261609077454,0,21,0,71,0,72,69,31,1,1,1,1
530.4552202224731,0,21,0,71,0,72,70,30,1,1,1,1
531.5950195789337,0,21,0,70,0,73,70,30,1,1,1,1
532.7252321243286,0,21,0,70,0,73,70,30,1,1,1,1
533.8502984046936,0,21,0,70,0,73,70,30,1,1,1,1
534.9803197383881,0,20,0,71,0,73,70,30,1,1,1,1
536.1213662624359,0,20,0,71,0,73,70,30,1,1,1,1
537.241043806076,0,20,0,71,0,73,71,29,1,1,1,1
538.395082950592,0,20,0,71,0,73,71,29,1,1,1,1
539.5251078605652,0,20,0,71,0,73,71,29,1,1,1,1
540.6711766719818,0,20,0,71,0,73,71,29,1,1,1,1
541.8029937744141,0,20,0,71,0,72,71,30,1,1,1,1
542.9883232116699,0,20,0,71,0,72,71,30,1,1,1,1
544.1660678386688,0,20,0,71,0,72,72,29,1,1,1,1
545.3265931606293,0,20,0,71,0,72,72,29,1,1,1,1
546.5337207317352,0,20,0,71,0,72,72,29,1,1,1,1
547.6717367172241,0,20,0,71,0,72,72,29,1,1,1,1
548.8042862415314,0,20,0,71,0,72,72,29,1,1,1,1
549.9247481822968,0,20,0,71,0,72,72,29,1,1,1,1
551.0744819641113,0,20,0,71,0,72,72,29,1,1,1,1
552.2093648910522,0,20,0,71,0,72,72,29,1,1,1,1
553.3584587574005,0,20,0,71,0,72,73,28,1,1,1,1
554.479166507721,0,20,0,71,0,72,73,28,1,1,1,1
555.6041028499603,0,20,0,71,0,72,73,28,1,1,1,1
556.7279243469238,0,20,0,71,0,72,73,28,1,1,1,1
557.8466820716858,0,20,0,71,0,72,73,28,1,1,1,1
558.9741632938385,0,20,0,71,0,72,73,28,1,1,1,1
560.145122051239,0,20,0,71,0,72,73,28,1,1,1,1
561.2753024101257,0,20,0,71,0,72,73,28,1,1,1,1
562.3983795642853,0,20,0,71,0,72,74,27,1,1,1,1
563.5151000022888,0,20,0,71,0,71,74,28,1,1,1,1
564.6481547355652,0,20,0,71,0,71,74,28,1,1,1,1
565.7759597301483,0,20,0,71,0,71,74,28,1,1,1,1
566.915561914444,0,20,0,71,0,71,74,28,1,1,1,1
568.0497028827667,0,20,0,71,0,71,74,28,1,1,1,1
569.1745040416718,0,20,0,71,0,71,75,27,1,1,1,1
570.3005878925323,0,20,0,71,0,71,75,27,1,1,1,1
571.4174129962921,0,20,0,71,0,71,75,27,1,1,1,1
572.5394933223724,0,20,0,70,0,72,75,27,1,1,1,1
573.6688821315765,0,20,0,70,0,72,75,27,1,1,1,1
574.7954757213593,0,20,0,70,0,72,76,26,1,1,1,1
575.9201061725616,0,20,0,70,0,72,76,26,1,1,1,1
577.0550138950348,0,20,0,70,0,72,76,26,1,1,1,1
578.1851482391357,0,20,0,70,0,72,76,26,1,1,1,1
579.3028180599213,0,20,0,70,0,72,76,26,1,1,1,1
580.4450008869171,0,20,0,70,0,72,76,26,1,1,1,1
581.5708734989166,0,20,0,70,0,72,76,26,1,1,1,1
582.6886608600616,0,20,0,70,0,72,77,25,1,1,1,1
583.8061921596527,0,20,0,70,0,72,77,25,1,1,1,1
584.9373614788055,0,20,0,70,0,71,77,26,1,1,1,1
586.0584735870361,0,20,0,70,0,71,77,26,1,1,1,1
587.1920502185822,0,20,0,70,0,71,77,26,1,1,1,1
588.3153140544891,0,20,0,70,0,71,77,26,1,1,1,1
589.4560425281525,0,20,0,70,0,71,78,25,1,1,1,1
590.5949413776398,0,20,0,70,0,71,78,25,1,1,1,1
591.7351260185242,0,20,0,70,0,71,78,25,1,1,1,1
593.1449196338654,0,20,0,70,0,71,78,25,1,1,1,1
594.2952561378479,0,20,0,70,0,71,78,25,1,1,1,1
595.4353411197662,0,20,0,70,0,71,78,25,1,1,1,1
596.5753428936005,0,20,0,70,0,71,78,25,1,1,1,1
597.9355435371399,0,20,0,70,0,71,79,24,1,1,1,1
599.0704417228699,0,20,0,70,0,71,79,24,1,1,1,1
600.1952555179596,0,20,0,70,0,71,79,24,1,1,1,1
601.325451374054,0,20,0,70,0,71,79,24,1,1,1,1
602.4627182483673,0,20,0,70,0,71,79,24,1,1,1,1
603.5813415050507,0,20,0,70,0,71,79,24,1,1,1,1
604.6997108459473,0,20,0,70,0,71,80,23,1,1,1,1
605.8295307159424,0,20,0,70,0,71,80,23,1,1,1,1
606.9507572650909,0,20,0,70,0,70,80,24,1,1,1,1
608.3501851558685,0,20,0,70,0,70,80,24,1,1,1,1
609.5183799266815,0,20,0,70,0,70,80,24,1,1,1,1
610.6650402545929,0,20,0,70,0,70,80,24,1,1,1,1
611.7880430221558,0,20,0,70,0,70,80,24,1,1,1,1
612.9353220462799,0,20,0,70,0,70,80,24,1,1,1,1
614.0745389461517,0,20,0,70,0,70,81,23,1,1,1,1
615.2252945899963,0,20,0,70,0,70,81,23,1,1,1,1
616.3654456138611,0,20,0,69,0,71,81,23,1,1,1,1
617.4952757358551,0,20,0,69,0,71,81,23,1,1,1,1
618.6392030715942,0,20,0,69,0,71,81,23,1,1,1,1
619.7651278972626,0,20,0,69,0,71,81,23,1,1,1,1
620.9050450325012,0,20,0,69,0,71,81,23,1,1,1,1
622.0309729576111,0,20,0,69,0,71,82,22,1,1,1,1
623.2091255187988,0,20,0,69,0,71,82,22,1,1,1,1
624.336669921875,0,20,0,69,0,71,82,22,1,1,1,1
625.4649443626404,0,20,0,69,0,71,82,22,1,1,1,1
626.6152431964874,0,20,0,69,0,71,82,22,1,1,1,1
627.7401926517487,0,20,0,69,0,71,82,22,1,1,1,1
628.860518693924,0,20,0,69,0,71,83,21,1,1,1,1
629.977697134018,0,20,0,69,0,70,83,22,1,1,1,1
631.1064562797546,0,20,0,69,0,70,83,22,1,1,1,1
632.2250003814697,0,20,0,69,0,70,83,22,1,1,1,1
633.3649697303772,0,20,0,69,0,70,83,22,1,1,1,1
634.514892578125,0,20,0,69,0,70,84,21,1,1,1,1
635.6457016468048,0,20,0,69,0,70,84,21,1,1,1,1
636.7651152610779,0,20,0,69,0,70,84,21,1,1,1,1
637.9052224159241,0,20,0,69,0,70,84,21,1,1,1,1
639.0550591945648,0,20,0,69,0,70,84,21,1,1,1,1
640.1918258666992,0,20,0,69,0,70,84,21,1,1,1,1
641.3212978839874,0,20,0,69,0,70,85,20,1,1,1,1
642.450311422348,0,20,0,69,0,70,85,20,1,1,1,1
643.5811002254486,0,20,0,69,0,70,85,20,1,1,1,1
644.7169127464294,0,20,0,69,0,70,85,20,1,1,1,1
645.8371889591217,0,20,0,69,0,70,85,20,1,1,1,1
646.9690351486206,0,20,0,69,0,70,85,20,1,1,1,1
648.1025037765503,0,19,0,70,0,70,86,19,1,1,1,1
649.2351343631744,0,19,0,70,0,70,86,19,1,1,1,1
650.369544506073,0,19,0,70,0,70,86,19,1,1,1,1
651.4999649524689,0,19,0,70,0,70,86,19,1,1,1,1
652.6352035999298,0,19,0,70,0,70,86,19,1,1,1,1
653.7751264572144,0,19,0,70,0,69,86,20,1,1,1,1
654.9151542186737,0,19,0,70,0,69,87,19,1,1,1,1
656.0414266586304,0,19,0,70,0,69,87,19,1,1,1,1
657.164234161377,0,19,0,70,0,69,87,19,1,1,1,1
658.3040452003479,0,19,0,69,0,70,87,19,1,1,1,1
659.4411065578461,0,19,0,69,0,70,87,19,1,1,1,1
660.5750813484192,0,19,0,69,0,70,87,19,1,1,1,1
661.6922447681427,0,19,0,69,0,70,87,19,1,1,1,1
662.8249905109406,0,19,0,69,0,70,88,18,1,1,1,1
663.9504942893982,0,19,0,69,0,70,88,18,1,1,1,1
665.0938081741333,0,19,0,69,0,70,88,18,1,1,1,1
666.2286102771759,0,19,0,69,0,70,88,18,1,1,1,1
667.3572344779968,0,19,0,69,0,70,88,18,1,1,1,1
668.497172832489,0,19,0,69,0,70,88,18,1,1,1,1
669.6270508766174,0,19,0,69,0,70,88,18,1,1,1,1
670.7527825832367,0,19,0,69,0,70,88,18,1,1,1,1
671.8770685195923,0,19,0,69,0,70,88,18,1,1,1,1
673.0268769264221,0,19,0,69,0,70,89,17,1,1,1,1
674.3571095466614,0,19,0,69,0,70,89,17,1,1,1,1
675.5647938251495,0,19,0,69,0,70,89,17,1,1,1,1
676.7071650028229,0,19,0,69,0,69,89,18,1,1,1,1
678.2970240116119,0,19,0,69,0,69,89,18,1,1,1,1
679.4272809028625,0,19,0,69,0,69,90,17,1,1,1,1
681.4372227191925,0,19,0,69,0,69,90,17,1,1,1,1
682.5671093463898,0,19,0,69,0,69,90,17,1,1,1,1
683.7070348262787,0,19,0,69,0,69,90,17,1,1,1,1
684.8268406391144,0,19,0,69,0,69,90,17,1,1,1,1
685.9451763629913,0,19,0,69,0,69,90,17,1,1,1,1
687.0770514011383,0,19,0,69,0,69,90,17,1,1,1,1
688.1969788074493,0,19,0,69,0,69,91,16,1,1,1,1
689.3215391635895,0,19,0,69,0,69,91,16,1,1,1,1
690.7398164272308,0,19,0,69,0,69,91,16,1,1,1,1
691.8666481971741,0,19,0,69,0,69,91,16,1,1,1,1
693.0008471012115,0,19,0,69,0,69,91,16,1,1,1,1
694.1273748874664,0,19,0,69,0,69,92,15,1,1,1,1
695.2570934295654,0,19,0,69,0,69,92,15,1,1,1,1
696.4270470142365,0,19,0,69,0,69,92,15,1,1,1,1
699.5420486927032,0,19,0,69,0,68,92,16,1,1,1,1
700.6751112937927,0,19,0,68,0,69,92,16,1,1,1,1
701.8085086345673,0,19,0,68,0,69,93,15,1,1,1,1
702.9426033496857,0,19,0,68,0,69,93,15,1,1,1,1
704.0749325752258,0,19,0,68,0,69,93,15,1,1,1,1
705.1952364444733,0,19,0,68,0,69,93,15,1,1,1,1
706.3237612247467,0,19,0,68,0,69,93,15,1,1,1,1
707.4448282718658,0,19,0,68,0,69,93,15,1,1,1,1
708.5633807182312,0,19,0,68,0,69,94,14,1,1,1,1
709.6950252056122,0,19,0,68,0,69,94,14,1,1,1,1
710.8148221969604,0,19,0,68,0,69,94,14,1,1,1,1
711.9312403202057,0,19,0,68,0,69,94,14,1,1,1,1
713.0639400482178,0,19,0,68,0,69,94,14,1,1,1,1
714.1965537071228,0,19,0,68,0,69,94,14,1,1,1,1
715.3154349327087,0,19,0,68,0,69,94,14,1,1,1,1
716.4501755237579,0,19,0,68,0,69,95,13,1,1,1,1
717.5671987533569,0,19,0,68,0,69,95,13,1,1,1,1
718.6835241317749,0,19,0,68,0,69,95,13,1,1,1,1
719.8019638061523,0,19,0,68,0,69,95,13,1,1,1,1
720.9189071655273,0,19,0,68,0,68,95,14,1,1,1,1
722.0359117984772,0,19,0,68,0,68,95,14,1,1,1,1
723.1525909900665,0,19,0,68,0,68,95,14,1,1,1,1
724.2714540958405,0,19,0,68,0,68,95,14,1,1,1,1
725.4003841876984,0,19,0,68,0,68,96,13,1,1,1,1
726.5230007171631,0,19,0,68,0,68,96,13,1,1,1,1
727.6386284828186,0,19,0,68,0,68,96,13,1,1,1,1
728.7559514045715,0,19,0,68,0,68,96,13,1,1,1,1
729.8755016326904,0,19,0,68,0,68,96,13,1,1,1,1
730.9917743206024,0,19,0,68,0,68,96,13,1,1,1,1
732.1240372657776,0,19,0,68,0,68,96,13,1,1,1,1
733.2398343086243,0,19,0,68,0,68,97,12,1,1,1,1
734.3585772514343,0,19,0,68,0,68,97,12,1,1,1,1
735.5255351066589,0,19,0,68,0,68,97,12,1,1,1,1
736.6917078495026,0,19,0,68,0,68,97,12,1,1,1,1
737.8358502388,0,19,0,68,0,68,97,12,1,1,1,1
738.9751329421997,0,19,0,68,0,68,97,12,1,1,1,1
740.1092410087585,0,19,0,67,0,69,98,11,1,1,1,1
741.228607416153,0,19,0,67,0,69,98,11,1,1,1,1
742.3606157302856,0,19,0,67,0,69,98,11,1,1,1,1
743.4793946743011,0,19,0,67,0,69,98,11,1,1,1,1
744.6285514831543,0,19,0,67,0,69,98,11,1,1,1,1
745.7631628513336,0,19,0,67,0,68,98,12,1,1,1,1
746.8971781730652,0,19,0,67,0,68,98,12,1,1,1,1
748.0318233966827,0,19,0,67,0,68,98,12,1,1,1,1
749.1491029262543,0,19,0,67,0,68,98,12,1,1,1,1
750.2816162109375,0,19,0,67,0,68,99,11,1,1,1,1
751.4016046524048,0,19,0,67,0,68,99,11,1,1,1,1
752.5320599079132,0,18,0,68,0,68,99,11,1,1,1,1
753.6761858463287,0,18,0,68,0,68,99,11,1,1,1,1
754.7880318164825,0,18,0,68,0,68,99,11,1,1,1,1
755.9216153621674,0,18,0,68,0,68,99,11,1,1,1,1
757.0519096851349,0,18,0,68,0,68,100,10,1,1,1,1
758.1851899623871,0,18,0,68,0,68,100,10,1,1,1,1
759.3069090843201,0,18,0,68,0,68,100,10,1,1,1,1
760.4319615364075,0,18,0,68,0,68,100,10,1,1,1,1
761.5717031955719,0,18,0,68,0,68,100,10,1,1,1,1
762.7317280769348,0,18,0,68,0,68,101,9,1,1,1,1
763.8815734386444,0,18,0,68,0,68,101,9,1,1,1,1
765.0214822292328,0,18,0,68,0,68,101,9,1,1,1,1
766.1424760818481,0,18,0,68,0,68,101,9,1,1,1,1
767.2719547748566,0,18,0,68,0,68,101,9,1,1,1,1
768.4080624580383,0,18,0,68,0,67,101,10,1,1,1,1
769.5258913040161,0,18,0,68,0,67,101,10,1,1,1,1
770.6710278987885,0,18,0,68,0,67,101,10,1,1,1,1
771.8085980415344,0,18,0,68,0,67,102,9,1,1,1,1
772.9424088001251,0,18,0,68,0,67,102,9,1,1,1,1
774.0624182224274,0,18,0,68,0,67,102,9,1,1,1,1
775.1785373687744,0,18,0,68,0,67,102,9,1,1,1,1
776.3016133308411,0,18,0,68,0,67,102,9,1,1,1,1
777.4402780532837,0,18,0,68,0,67,102,9,1,1,1,1
778.5935990810394,0,18,0,68,0,67,103,8,1,1,1,1
779.7316133975983,0,18,0,68,0,67,103,8,1,1,1,1
780.869117975235,0,18,0,68,0,67,103,8,1,1,1,1
782.0438449382782,0,18,0,67,0,68,103,8,1,1,1,1
783.7649145126343,0,18,0,67,0,68,103,8,1,1,1,1
784.8920795917511,0,18,0,67,0,68,103,8,1,1,1,1
786.0338010787964,0,18,0,67,0,68,104,7,1,1,1,1
787.1655421257019,0,18,0,67,0,68,104,7,1,1,1,1
788.2720768451691,0,18,0,67,0,68,104,7,1,1,1,1
789.4008860588074,0,18,0,67,0,67,104,8,1,1,1,1
790.531765460968,0,18,0,67,0,67,104,8,1,1,1,1
791.6515650749207,0,18,0,67,0,67,104,8,1,1,1,1
792.7846961021423,0,18,0,67,0,67,105,7,1,1,1,1
793.9195594787598,0,18,0,67,0,67,105,7,1,1,1,1
795.7915663719177,0,18,0,67,0,67,105,7,1,1,1,1
796.9202456474304,0,18,0,67,0,67,105,7,1,1,1,1
798.0595855712891,0,18,0,67,0,67,105,7,1,1,1,1
799.7224886417389,0,18,0,67,0,67,105,7,1,1,1,1
800.8737814426422,0,18,0,67,0,67,106,6,1,1,1,1
802.0056250095367,0,18,0,67,0,67,106,6,1,1,1,1
803.1230726242065,0,18,0,67,0,67,106,6,1,1,1,1
804.2716732025146,0,18,0,67,0,67,106,6,1,1,1,1
805.3916261196136,0,18,0,67,0,67,106,6,1,1,1,1
806.5242784023285,0,18,0,67,0,67,106,6,1,1,1,1
807.6499519348145,0,18,0,67,0,67,106,6,1,1,1,1
808.7721040248871,0,18,0,67,0,67,107,5,1,1,1,1
809.9516949653625,0,18,0,67,0,67,107,5,1,1,1,1
811.1417667865753,0,18,0,67,0,67,107,5,1,1,1,1
812.2864699363708,0,18,0,67,0,66,107,6,1,1,1,1
813.4216315746307,0,18,0,67,0,66,107,6,1,1,1,1
814.5577566623688,0,18,0,67,0,66,107,6,1,1,1,1
815.688802242279,0,18,0,67,0,66,107,6,1,1,1,1
816.8217933177948,0,18,0,67,0,66,107,6,1,1,1,1
817.931643486023,0,18,0,67,0,66,108,5,1,1,1,1
819.0691709518433,0,18,0,67,0,66,108,5,1,1,1,1
820.2116343975067,0,18,0,67,0,66,108,5,1,1,1,1
821.3417251110077,0,18,0,67,0,66,108,5,1,1,1,1
822.4817702770233,0,18,0,66,0,67,108,5,1,1,1,1
823.611786365509,0,18,0,66,0,67,108,5,1,1,1,1
824.7312030792236,0,18,0,66,0,67,109,4,1,1,1,1
825.8482389450073,0,18,0,66,0,67,109,4,1,1,1,1
826.9835360050201,0,18,0,66,0,67,109,4,1,1,1,1
828.133947134018,0,18,0,66,0,67,109,4,1,1,1,1
829.2499375343323,0,18,0,66,0,67,109,4,1,1,1,1
830.3692486286163,0,18,0,66,0,67,109,4,1,1,1,1
831.4853706359863,0,18,0,66,0,67,109,4,1,1,1,1
832.6153254508972,0,18,0,66,0,67,110,3,1,1,1,1
833.7365944385529,0,18,0,66,0,67,110,3,1,1,1,1
834.8525519371033,0,18,0,66,0,66,110,4,1,1,1,1
835.9695537090302,0,18,0,66,0,66,110,4,1,1,1,1
837.0882878303528,0,18,0,66,0,66,110,4,1,1,1,1
838.2062132358551,0,18,0,66,0,66,110,4,1,1,1,1
839.3211703300476,0,18,0,66,0,66,110,4,1,1,1,1
840.4396772384644,0,18,0,66,0,66,110,4,1,1,1,1
841.5710899829865,0,18,0,66,0,66,111,3,1,1,1,1
842.696590423584,0,18,0,66,0,66,111,3,1,1,1,1
843.8245222568512,0,18,0,66,0,66,111,3,1,1,1,1
844.9418992996216,0,18,0,66,0,66,111,3,1,1,1,1
846.057772397995,0,18,0,66,0,66,111,3,1,1,1,1
847.176723241806,0,18,0,66,0,66,111,3,1,1,1,1
848.292516708374,0,18,0,66,0,66,111,3,1,1,1,1
849.4104249477386,0,18,0,66,0,66,112,2,1,1,1,1
850.5276219844818,0,18,0,66,0,66,112,2,1,1,1,1
851.6446831226349,0,18,0,66,0,66,112,2,1,1,1,1
852.7628908157349,0,18,0,66,0,66,112,2,1,1,1,1
853.8799991607666,0,17,0,67,0,66,112,2,1,1,1,1
854.9970347881317,0,17,0,67,0,66,112,2,1,1,1,1
856.1145067214966,0,17,0,67,0,66,113,1,1,1,1,1
857.2463045120239,0,17,0,67,0,65,113,2,1,1,1,1
858.3818688392639,0,17,0,67,0,65,113,2,1,1,1,1
859.5138714313507,0,17,0,67,0,65,113,2,1,1,1,1
860.6489851474762,0,17,0,67,0,65,113,2,1,1,1,1
861.7652842998505,0,17,0,67,0,65,113,2,1,1,1,1
862.8828549385071,0,17,0,67,0,65,113,2,1,1,1,1
864.0018558502197,0,17,0,67,0,65,114,1,1,1,1,1
865.1341853141785,0,17,0,66,0,66,114,1,1,1,1,1
866.2668151855469,0,17,0,66,0,66,114,1,1,1,1,1
867.3841614723206,0,17,0,66,0,66,114,1,1,1,1,1
868.5035886764526,0,17,0,66,0,66,114,1,1,1,1,1
869.6194500923157,0,17,0,66,0,66,114,1,1,1,1,1
870.737813949585,0,17,0,66,0,66,114,1,1,1,1,1
871.8522884845734,0,17,0,66,0,66,115,0,1,1,1,1
873.0033814907074,0,17,0,66,0,66,115,0,1,1,1,1
